route_id,stops,stop_names,num_stops,total_distance_km
Route_1,ADELADA1 → ADELDUN1 → ADELCHE2 → OXFOQUE1 → MCNACHEA → OXFOQUE2 → MCNAHUR1 → FANSSTAC → PHILBIL3 → WINDDOO2 → ADELMAPL → ADELKIP2 → ADELKIP6 → HIGBCHE1 → MORNSAL2 → DUNDQUE1 → ADELADA1,Adelaide at Ada NB - #20 → Adelaide at Dundas NB - #27 → Adelaide at Cheapside SB - #25 → Oxford at Quebec EB - #1329 → McNay at Cheapside SB - #1155 → Oxford at Quebec WB - #1330 → McNay at Huron NB - #1156 → Fanshawe at Stackhouse WB - #2734 → Phillbrook at Billybrook NB 2 - #2714 → Windermere at Doon Dr  2 WB - #2080 → Adelaide at Mapledale SB - #55 → Adelaide north of Kipps Lane SB - #44 → Adelaide south of Kipps Lane 2 SB - #47 → Highbury at Cheapside NB - #898 → Mornington at Salisbury WB - #1218 → Dundas at Quebec EB - #594 → Adelaide at Ada NB - #20,17,25.7
Route_2,ADELADA1 → DUNDENGL → ADELOXF1 → ADELWIN2 → ADELWIN1 → FULLREGA → ADELKIP1 → FULLVES2 → OXFOCLE1 → ADELADA1,Adelaide at Ada NB - #20 → Dundas at English WB - #565 → Adelaide at Oxford  NB - #67 → Adelaide at Windermere SB - #90 → Adelaide at Windermere NB - #89 → Fuller at Regal WB - #750 → Adelaide north of Kipps Lane  NB - #43 → Fuller at Vesta WB - #752 → Oxford at Clemens EB - #1278 → Adelaide at Ada NB - #20,10,17.22
Route_3,ADELADA1 → RIVEWIL1 → RIVEWHA4 → RIVEORI2 → BLACEDG2 → AMBEHESK → AMBEWTHA → AMBEHILL → AZIZWEST → WONDATT1 → WONDLAW2 → FANSFOXW → RICHOXF1 → KINGBUR4 → ADELADA1,Adelaide at Ada NB - #20 → Riverside at Wilson EB - #1602 → Riverside West of Wharncliffe WB - #1601 → Riverside at Old Riverside WB - #1590 → Blackacres at Edgehill Cres 1 WB - #262 → Ambleside at Hesketh NS SB - #2782 → Ambleside at Whitehaven NS SB - #2784 → Ambleside at Hillside NS SB - #2783 → Philip Aziz at Western NB - #2785 → Wonderland at Attawandaron NB - #2982 → Wonderland at Lawson SB - #2986 → Fanshawe at Foxwood WB - #2513 → Richmond at Oxford NB - #1494 → King at Burwell Station WB - #2978 → Adelaide at Ada NB - #20,15,29.66
Route_4,ADELADA1 → DUNDHIG2 → DUNDHAL3 → HIGBCALV → ADMIBON1 → TRAFHUD2 → HUDSTRAF → WAVEDUN6 → INDUPAG3 → CRUMOXFO → ROBHILSB → BARKKIPP → BARKHUR1 → HIGBGOD2 → ADELADA1,Adelaide at Ada NB - #20 → Dundas at Highbury WB - #578 → Dundas west of Hale EB - #573 → Highbury at Calvin SB - #897 → Admiral at Bonaventure EB - #93 → Trafalgar at Hudson  WB - #1796 → Hudson at Trafalgar NB - #993 → Wavell at Dundas SB - #1906 → Industrial north of Page 2 NB - #1036 → Crumlin at Oxford NB - #2393 → 15902 Robins Hill Road SB - #2942 → Barker at Kipps NS NB - #2787 → Barker at Huron NB - #2786 → Highbury at Godfrey SB - #908 → Adelaide at Ada NB - #20,15,28.57
Route_5,ADELADA1 → WILLREGE → WINDADE1 → WESTWIN1 → AMBECORL → DOONMUS1 → WINDDOO4 → WINDDOO3 → CLARSTR → OXFOCLA4 → HUROMCN1 → COLBSJM1 → ADELADA1,Adelaide at Ada NB - #20 → William at Regent SB - #2071 → 703 Windermere EB - #2076 → Windermere at Western EB - #2772 → Ambleside at Corley FS SB - #2780 → Doon at Muskoka Cres NB - #521 → Windermere at Doon Dr 1 WB - #2082 → 655 - 665 Windermere EB - #2081 → Clarke at Stronach Crescent SB - #2936 → Oxford east of Clarke WB - #2257 → Huron at McNay EB - #1011 → Colborne at St. James NB - #2800 → Adelaide at Ada NB - #20,13,27.51
Route_6,ADELADA1 → WESTHOL2 → WHARLEXI → LIMBARD3 → BEAVOXF2 → ALDEGAI1 → ALDEREX2 → WONDWHI1 → CHEROXF1 → WONDSAR5 → PROUOXF1 → WHAREMPR → RICHKIN4 → GREYCOLB → ADELADA1,Adelaide at Ada NB - #20 → Western at Hollywood Crt SB - #1993 → Wharncliffe at Lexington  SB - #2041 → Limberlost between Lawson and Ardsley NB - #1120 → Beaverbrook at Oxford SB - #227 → Aldersbrook at Gainsborough NB - #126 → Aldersbrook at Rexway SB - #135 → Wonderland at Whiteacres NB - #2989 → Cherryhill north of Oxford 1 NB - #378 → Wonderland North of Sarnia NB - #2987 → Proudfoot north of Oxford NB - #1430 → Wharncliffe at Blackfriars NB - #2035 → Richmond at King SB - #2740 → Grey at Colborne WB - #804 → Adelaide at Ada NB - #20,15,29.89
Route_7,ADELADA1 → HAMISAC1 → CLARAVA1 → DUNDINDU → DUNDFIR1 → CHIPAPP4 → OXFOTHI1 → OXFOTHI2 → BECKTUDO → CLARCHE3 → HUROSAN2 → FANSHIGH → FANSMCL3 → FANSGLE3 → KIPPADEL → OXFOCOL1 → COLBCEN1 → COLBPRIN → ADELADA1,Adelaide at Ada NB - #20 → Hamilton at Sackville EB - #879 → Clarke at Avalon NB - #394 → Dundas at Industrial WB - #581 → Dundas at First EB - #566 → Chippewa at Appache WB - #392 → Oxford at Third EB - #1352 → Oxford at Third WB - #1353 → Beckworth at Tudor EB - #233 → Clarke at Cheapside SB - #2947  → Huron at Sandford WB - #1016 → Fanshawe at Highbury EB - #698 → Fanshawe at Stackhouse EB - #2470 → Fanshawe at Glenora EB - #2469 → Kipps at Adelaide EB - #1093 → Oxford at Colborne EB - #1280 → Colborne at Central NB - #432 → Colborne at Princess NB - #443 → Adelaide at Ada NB - #20,19,29.92
Route_8,ADELADA1 → HORTWHA3 → VALEOAKR → COMMCHE1 → COMMREYN → HYDENRN1 → SARNALD2 → HYDESAR1 → SOUTGAR1 → SOUTBAS2 → WHARTEC1 → ADELADA1,Adelaide at Ada NB - #20 → Horton west of Wharncliffe EB - #981 → Valetta at Oakridge Dr EB - #1841 → Commissioners at Chestnut Hill 1 SB - #2533 → Commissioners at Reynolds SB - #2538 → Hyde Park at North Routledge Park NB - #2685 → Sarnia at Aldersbrook WB - #1636 → Hyde Park at Sarnia NB - #2493 → Southcrest at Gardenwood Dr WB - #2766 → Southcrest at Base Line EB - #2765 → Wharncliffe at Tecumseh NB - #2054 → Adelaide at Ada NB - #20,12,29.78
Route_9,ADELADA1 → GRANHIG4 → GREYWATE → HIGHTOW1 → GLENRID2 → BARKMEL1 → BARKMELS → HIGBKIL1 → SANDHUR1 → ADMICAR1 → HALEDOU1 → HALEDOU2 → FCBLFLE2 → DUNDKELL → ADELADA1,Adelaide at Ada NB - #20 → 84 Grand WB - #792 → Grey at Waterloo WB - #805 → Highbury at Townsend NB - #2712 → Glenora at Rideau WB - #2475 → Barker at Melsandra FS NB - #2788 → Barker at Melsandra NS SB - #2789 → Highbury at Kilally NB - #2234 → Sandford at Huron NB - #1623 → Admiral at Carlyle EB - #95 → Hale at Doulton NB - #831 → Hale at Burslem SB - #832 → Fanshawe College Blvd at Fleming SB - #2231 → Dundas at Kellogg Station EB - #583 → Adelaide at Ada NB - #20,15,29.55
Route_10,ADELADA1 → WELLHOR1 → ADELPIC1 → OXFOWIL2 → ADELVIC1 → HUROADE6 → HUROCOLB → FANSRIC1 → FANSSTO1 → 1985RICH → 1985RIC1 → HASTVIR2 → ADELGLE1 → WINDADE2 → ADELGLEN → HUROADE4 → ADELGRO1 → WESTLAM1 → OXFORIC1 → DUFFCOLB → ADELADA1,Adelaide at Ada NB - #20 → Wellington at Horton Station NB - #1947 → Adelaide at Piccadilly NB - #70 → Oxford at William WB - #1361 → Adelaide at Victoria NB - #87 → 648 Huron - #998 → Huron at Colborne EB - #1005 → Fanshawe east of Richmond EB - #709 → Fanshawe at Stoneybrook East EB - #711 → 1985 Richmond SB - #2774 → Opp 1985 Richmond NB - #2773 → Hastings at Virginia SB - #2233 → Adelaide at Glenora SB - #2779 → Windermere at Adelaide WB - #2077 → Adelaide at Glenora NB - #33 → Huron west of Adelaide WB - #997 → Adelaide at Grosvenor NB - #34 → Western at Lambton Dr NB - #2912 → Oxford at Richmond EB - #1333 → Dufferin at Colborne EB - #531 → Adelaide at Ada NB - #20,21,29.47
Route_11,ADELADA1 → WHARHORT → OXFOFID1 → RIVEANT1 → WONDLAW1 → RICHWEC1 → SOWEMARI → GLENGLE2 → GLENGLV2 → KIPPADE1 → KINGADE1 → ADELADA1,Adelaide at Ada NB - #20 → Wharncliffe at Horton SB - #2293 → Oxford at Fiddlers Green EB - #1291 → Riverside at St. Anthony EB - #1562 → Wonderland at Lawson NB - #2985 → Richmond at Westchester NB - #1516 → South Wenige at Marigold St NB - #1724 → Glenora at Glengarry WB - #2472 → Glenora at Glenview WB - #2473 → Kipps at Adelaide WB - #2850 → King at Adelaide Station EB - #2962 → Adelaide at Ada NB - #20,12,28.84
Route_12,ADELADA1 → ADELQUEE → CHERCHC4 → SARNLEYT → SARNWON1 → OXFOROY1 → RIVEHAR3 → COMMHAL2 → COMMHAM2 → GRIFBBA2 → BERKTOP1 → WHARWDAL → JALNAUGU → ERNEPAUL → ERNEMUR3 → WELLPERC → ADELADA1,Adelaide at Ada NB - #20 → Adelaide at Queens SB - #73 → 160 Cherryhill Place - #375 → Sarnia at Leyton WB - #1641 → Sarnia at Chapman EB - #1648 → Oxford at Royal York EB - #1337 → Riverside at Hartson west EB - #1583 → Commissioners at Halls Mills EB - #2537 → Commissioners east of Halls Mills WB - #458 → Griffith at Byron Baseline SB - #808 → Berkshire at Topping Lane NB - #246 → Wharncliffe at Westdale SB - #2056 → Jalna at Augusta WB - #1039 → Ernest at Pauline SB - #667 → Ernest at Muriel NB - #666 → Wellington at Percy SB - #1958 → Adelaide at Ada NB - #20,17,29.43
