route_id,stops,stop_names,num_stops,total_distance_km
Route_47,ADELADA1 → KIPPADEL → DUFFWATS → DUFFCOLB → OXFOCOL1 → COLBOXFD → COLBOXFO → COLBSJM1 → COLBSJM2 → COLBGRO2 → COLBGRO1 → COLBCHEA → CHEACOLB → CHEACOL2 → CHEAMAI2 → CHEAMAI1 → OXFOCOL2 → COLBPAM1 → COLBPAM2 → COLBCEN1 → COLBCEN2 → COLBPRIN → COLBDUFF → DUNDMAI2 → HAMIADE1,Adelaide at Ada NB - #20 → Kipps at Adelaide EB - #1093 → Dufferin at Waterloo WB - #2218 → Dufferin at Colborne EB - #531 → Oxford at Colborne EB - #1280 → Colborne at Oxford SB - #438 → Colborne at Oxford NB - #2799 → Colborne at St. James NB - #2800 → Colborne at St. James SB - #2801 → Colborne at Grosvenor NB - #2798 → Colborne at Grosvenor SB - #2797 → Colborne at Cheapside SB - #2796 → Cheapside at Colborne EB - #2795 → Cheapside at Colborne WB - #353 → Cheapside at Maitland WB - #358 → Cheapside at Maitland EB - #357 → Oxford at Colborne WB - #1281 → Colborne at Pall Mall NB - #439 → Colborne at Pall Mall SB - #440 → Colborne at Central NB - #432 → Colborne at Central SB - #433 → Colborne at Princess NB - #443 → Colborne at Dufferin SB - #434 → Dundas at Maitland WB - #586 → Hamilton at Adelaide EB - #845,25,14.57
Route_48,ADELADA1 → GREYCOLB → YORKWEL1 → KINGWEL2 → WELLDUN3 → DUNDWEL2 → WELLDUN2 → QUEECLAR → QUEERIC2 → QUEERIC1 → RICHQUE2 → RICHQUE1 → RICHQUEE → RICHDUF2 → RICHKEN2 → RICHKEN1 → RICHCENT → RICHHYM1 → RICHMILL → RICHOXF2 → RICHPALL → DUFFWEL2 → DUFFPICT → DUNDWAT2 → HORTCOL1,Adelaide at Ada NB - #20 → Grey at Colborne WB - #804 → York at Wellington WB - #2976 → King at Wellington Station EB - #2916  → Wellington at King Station NB - #1939 → Dundas at Wellington WB - #620 → Wellington at Dundas SB - #1938 → Queens at Clarence Station WB - #1442 → Queens at Richmond 2 WB - #2971 → Queens at Richmond 1 WB - #2737 → Richmond south of Queens SB - #2742 → Richmond north of Queens SB - #2741 → Richmond at Queens NB - #1501 → Richmond at Dufferin SB - #1467 → Richmond at Kent SB - #1489 → Richmond at Angel NB - #1488 → Richmond at Central SB - #1463 → Richmond at Hyman NB - #1483 → Richmond at Mill SB - #1493 → Richmond at Oxford SB - #1495 → Richmond at Pall Mall NB - #1496 → Dufferin east of Wellington WB - #535 → Dufferin at Picton EB - #532 → Dundas at Waterloo WB - #615 → Horton at Colborne WB - #2239,25,7.05
Route_49,ADELADA1 → FLOREGE1 → FLOREGE2 → FLORKEL2 → FLORKEL1 → FLORELE2 → FLORELE1 → FLORASH1 → FLORASH2 → DUNDASH1 → DUNDASH4 → DUNDELE1 → DUNDMCOR → DUNDKELL → DUNDDORI → DUNDEGE1 → DUNDEGE2 → DUNDREC2 → DUNDHEWI → DUNDENGL → DUNDLYLE → YORKLYL1 → YORKLYL2 → HAMIADE2 → ADELHIL1,Adelaide at Ada NB - #20 → Florence at Egerton EB - #736 → Florence at Egerton WB - #737 → Florence at Kellogg Lane WB - #745 → Florence at Kellogg Lane EB - #744 → Florence at Eleanor WB - #739 → Florence at Eleanor EB - #738 → Florence at Ashland EB - #733 → Florence at Ashland WB - #734 → Dundas at Ashland EB - #540 → Dundas east of Ashland WB - #542 → Dundas at Eleanor EB - #562 → Dundas at McCormick Blvd WB - #2219 → Dundas at Kellogg Station EB - #583 → Dundas at Burbrook Station WB - #554 → Dundas at Egerton EB - #560 → Dundas at Egerton WB - #561 → Dundas at Rectory WB - #597 → Dundas at Hewitt EB - #576 → Dundas at English WB - #565 → Dundas at Lyle EB - #584 → York at Lyle EB - #2161 → York at Lyle WB - #2162 → Hamilton at Adelaide WB - #846 → Adelaide at Hill NB - #37,25,6.62
Route_50,ADELADA1 → RICHSIM1 → RICHHOT3 → RICHHOT2 → RICHHOT1 → RICHKIN1 → KINGRICH → RICHKIN4 → KINGTALB → RIDOYOR2 → RIDOYORK → YORKTHA2 → STANWORT → STANPERR → STANWHAR → HORTWHA2 → WHARHORT → WHAREUCL → WHARBYR2 → WHARBYR1 → RIDOCRA1 → CARFCAR2 → CARFCAR1,Adelaide at Ada NB - #20 → Richmond at Simcoe NB - #1509 → Richmond south of Horton NB - #1480 → Richmond at Horton SB - #1479 → Richmond north of Horton NB - #1478 → Richmond at King NB - #1490 → King at Richmond EB - #1086 → Richmond at King SB - #2740 → King at Talbot Station EB - #2736 → Ridout at York NB - #2743 → Ridout at York SB - #1558 → York at Thames WB - #2171 → Stanley at Wortley EB - #1760 → Stanley at Perry EB - #1758 → Stanley at Wharncliffe EB - #1759 → Horton west of Wharncliffe WB - #980 → Wharncliffe at Horton SB - #2293 → Wharncliffe at Euclid NB - #2037 → Wharncliffe at Byron  SB - #2023 → Wharncliffe at Byron NB - #2022 → Ridout at Craig NB - #1537 → Carfrae & Carfrae St SB - #324 → Carfrae at Carfrae NB - #323,23,7.14
Route_51,ADELADA1 → OXFOWIL1 → OXFOWIL2 → OXFOWEL2 → CHEAWAT1 → CHEAWAT2 → HUROWAT1 → HUROWAT2 → REGEMAIT → CHEAGAM2 → MORNGLAS → GLASMORN → QUEBMORN → SALIQUEB → QUEBELI1 → QUEBELI2 → QUEBLOR1 → QUEBLOR2 → QUEBDUFF → QUEBQUEE → DUNDONT1 → YORKREC2 → YORKREC1 → HAMILTGR → HAMIMAME,Adelaide at Ada NB - #20 → Oxford at William EB - #1360 → Oxford at William WB - #1361 → Oxford at Wellington WB - #1357 → Cheapside at Waterloo EB - #364 → Cheapside at Waterloo WB - #365 → Huron at Waterloo EB - #1019 → Huron at Waterloo WB - #1020 → Regent at Maitland WB - #1455 → Cheapside at Gammage WB - #355 → Mornington at Glasgow WB - #1210 → Glasgow at Mornington NB - #768 → Quebec at Mornington SB - #1440 → Salisbury at Quebec EB - #1617 → Quebec at Elias NB - #1436 → Quebec at Elias SB - #1437 → Quebec at Lorne NB - #1438 → Quebec at Lorne SB - #1439 → Quebec at Dufferin SB - #1434 → Quebec at Queens NB - #1441 → Dundas at Ontario EB - #592 → York at Rectory WB - #2166 → York at Rectory EB - #2165 → Hamilton at Little Grey WB - #863 → Hamilton at Mamelon EB - #865,25,11.73
Route_52,ADELADA1 → PMILTHOP → PONDEGER → PONDSCE2 → PONDSCE1 → PONDSCE4 → PONDAIL2 → PONDAILS → PONDCLE2 → PONDCLE1 → PONDBURL → SHELBUR2 → SHELODEL → SHELDEVE → COMMDEV6 → COMMDEV1 → COMMDEV2 → COMMDEV4 → COMMPOM3 → PONDOLDH → PONDDEV2 → COMMPOM1 → COMMPOM4 → PONDCOMM → BURLPOMI,Adelaide at Ada NB - #20 → Pond Mills at Thompson - #2260 → Pond Mills at Thompson NB - #1412 → Pond Mills north of Scenic SB - #2449 → Pond Mills at Scenic NB - #1421 → Pond Mills south of Scenic SB - #1422 → Pond Mills at Ailsa NB - #2915 → Pond Mills at Ailsa SB - #1399 → Pond Mills at Cleveland SB - #1408 → Pond Mills at Cleveland NB - #1407 → Pond Mills at Burlington Gate NB - #1406 → Shelborne at Burlington Gate SB - #1656 → Shelborne at Odell Place EB - #2452 → Shelborne at Deveron EB - #1657 → Commissioners east of Deveron WB - #453 → Commissioners at Deveron EB - #449 → Commissioners west of Deveron 1 WB - #450 → Commissioners west of Deveron 2 WB - #452 → Commissioners east of Pondmills EB - #477 → Pond Mills South of Commissioners NB - #1419 → Pond Mills north of Deveron SB - #1410 → Commissioners west of Pondmills EB - #475 → Commissioners west of Pondmills WB - #478 → Pond Mills at Commissioners NB - #1409 → Burlington at Pond Mills EB - #313,25,6.55
Route_53,ADELADA1 → SOUTBEA1 → SPRIJAR2 → SPRIHIC2 → SPRIHIC1 → SPRIWES1 → COMMNOR1 → COMMNASH → COMMSPR1 → COMMLYN4 → COMMSPR2 → SPRICOM2 → SPRICOM1 → VISCVIGR → VISCDUN2 → VISCFARN → VISCWON5 → VISCWON2 → HIGHCHE2 → HIGHEME1 → HIGHEME2 → WELLWELL,Adelaide at Ada NB - #20 → Southcrest at Beachwood EB - #1670 → Springbank at Jarvis St WB - #1741 → Springbank at Hillcrest Dr WB - #1739 → Springbank at Hillcrest Dr EB - #1738 → 928 Springbank EB - #1750 → Commissioners at North EB - #471 → Commissioners at Nashua EB - #470 → Commissioners at Springbank Park EB - #479 → Opposite St George's Parish - #468 → Commissioners & Springbank Dr WB - #480 → Springbank at Commissioners WB - #1734 → Springbank at Commissioners W EB - #1733 → Viscount at Village Green WB - #1888 → Viscount at Dunsmoor EB - #2633 → Viscount at Farnham Rd WB - #1874 → Viscount West of Wonderland EB - #1893 → Viscount East of Wonderland WB - #1890 → High at Chester SB - #932 → High at Emery NB - #933 → High at Emery SB - #934 → Wellington at Wellington Cres SB - #1974,22,18.7
Route_54,ADELADA1 → ADELADA2 → ADELNEL2 → ADELNEL1 → ADELWIN1 → ADELTENN → GENGRE2 → FANSFRE1 → FANSADE1 → ADELMAPL → ADELGLEN → DOONANGU → DOONMUS1 → HUROADE6 → HAMIWIL1 → HAMIWIL2 → HORTHAMI → HORTMAIT → HORTCOL2 → HORTWAT2 → SOUTHOSP,Adelaide at Ada NB - #20 → Adelaide at Ada SB - #21 → Adelaide at Nelson SB - #59 → Adelaide at Nelson NB - #58 → Adelaide at Windermere NB - #89 → Adelaide at Tennant NB - #80 → Grenfell at Grenfell Cres NB - #2705 → Fanshawe east of Freemont EB - #688 → Fanshawe at Adelaide EB - #682 → Adelaide at Mapledale SB - #55 → Adelaide at Glenora NB - #33 → Doon at Angus EB - #519 → Doon at Muskoka Cres NB - #521 → 648 Huron - #998 → Hamilton at William EB - #2317 → Hamilton at William WB - #2318 → Horton at Hamilton WB - #966 → Horton at Maitland EB - #967 → Horton at Colborne EB - #2240 → Horton at Waterloo WB - #977 → South at Colborne EB - #2276,21,18.2
Route_55,ADELADA1 → THOMADE2 → ADELTHO4 → ADELTHO6 → ADELTHO2 → ADELLEA5 → ADELLEA3 → ADELTHO8 → VICTMUBU → VICTCOMM → COMMADE4 → COMMWCO1 → ADELLEA2 → ADELLEA1 → COMMADE1 → COMMADE2 → COMMLEA1 → COMMLEA2 → COMMFRO2 → COMMFRO1 → COMMKIE2 → COMMKIE1 → KINGBUR1 → KINGEAGL → KINGCHI1,Adelaide at Ada NB - #20 → Thompson at Adelaide WB - #1777 → Adelaide at Thompson SB - #84 → 155 Adelaide SB - #85 → 207 Adelaide - #83 → Adelaide north of Leathorne 2 NB - #52 → Adelaide north of Leathorne 1 NB - #50 → 247 Adelaide SB - #86 → Victoria Hospital at Medical Unit Building - #1856 → Victoria Hospital at Commissioners NB - #1854 → Commissioners west of Adelaide WB - #447 → Commissioners at Western Counties EB - #2217 → Adelaide at Leathorne SB - #49 → Adelaide south of Leathorne St NB - #48 → Commissioners at Adelaide EB - #445 → Commissioners east of Adelaide WB - #446 → Commissioners at Leathorne EB - #464 → Commissioners at Leathorne WB - #465 → Commissioners at Frontenac WB - #455 → Commissioners at Frontenac EB - #454 → Commissioners at King Edward WB - #463 → Commissioners at King Edward EB - #462 → King Edward at Burlington NB - #1077 → King Edward at Eagle SB - #1082 → King Edward at Chippendale NB - #1078,25,5.86
Route_56,ADELADA1 → YORKCOL1 → YORKCOL2 → YORKWAT1 → YORKWAT2 → WATEKINS → DUNDWAT1 → DUNDCOL1 → DUNDCOL2 → KINGBUR4 → KINGBUR3 → YORKMAI2 → YORKMAI1 → YORKWIL1 → YORKWIL2 → DUNDWIL1 → DUNDWIL2 → ADELQUEE → ADELDUN1 → DUNDADE2 → DUNDADE1 → ADELDUN2 → KINGADE2 → ADELLISI → ADELHIL2,Adelaide at Ada NB - #20 → York at Colborne EB - #2157 → York at Colborne WB - #2158 → York at Waterloo EB - #2172 → York at Waterloo WB - #2173 → Waterloo & King St SB - #2744 → Dundas east of Waterloo EB - #614 → Dundas at Colborne EB - #552 → Dundas at Colborne WB - #553 → King at Burwell Station WB - #2978 → King at Burwell Station EB - #2977 → York at Maitland WB - #2164 → York at Maitland EB - #2163 → York at William EB - #2175 → York at William WB - #2176 → Dundas at William EB - #623 → Dundas at William WB - #624 → Adelaide at Queens SB - #73 → Adelaide at Dundas NB - #27 → Dundas at Adelaide WB - #538 → Dundas at Adelaide EB - #537 → Adelaide at Dundas SB - #28 → King at Adelaide Station WB - #2963 → Adelaide at Hamilton NB - #53 → Adelaide at Hill SB - #38,25,5.39
