route_id,stops,stop_names,num_stops,total_distance_km
Route_23,FANSCOLL → FCBLFLE1 → FCBLCHE1 → SANDBEC1 → SANDHUR1 → HUROSAN2 → HUROWEB2 → HUROHIG4 → HUROVES2 → HUROMCN2 → HUROBRI2 → BARKHUR1 → BARKMEL1 → BARKKIPP → KIPPBEL1 → KIPPADE1 → ADELKIP6 → HUROADE4 → WILLREGE → REGEMAIT → HUROFRAS → HUROWAT2 → HURORIC2 → UNIVSUN2 → MIDDPERT → NATSCI → WESTELG2 → WESTLAM2 → SARNWES2 → SARNBRES → SARNSLEI → SARNLEYT → WONDSAR2 → BEAVBLYT → BEAVCAP1 → CAPUBLSM → CAPUCAPW → CAPUOXFO,Fanshawe College - #2914 → Fanshawe College Blvd at Fleming NB - #2230 → Fanshawe College Blvd at Cheapside NB - #2228 → Sandford at Beckworth NB - #1618 → Sandford at Huron NB - #1623 → Huron at Sandford WB - #1016 → Huron at Webster WB - #1022 → Huron west of Highbury WB - #1010 → Huron at Vesta WB - #1018 → Huron at McNay WB - #1012 → Huron at Briarhill WB - #1003 → Barker at Huron NB - #2786 → Barker at Melsandra FS NB - #2788 → Barker at Kipps NS NB - #2787 → Kipps at Belfield NS WB - #2852 → Kipps at Adelaide WB - #2850 → Adelaide south of Kipps Lane 2 SB - #47 → Huron west of Adelaide WB - #997 → William at Regent SB - #2071 → Regent at Maitland WB - #1455 → Huron at Fraser WB - #1006 → Huron at Waterloo WB - #1020 → Huron at Richmond WB - #1014 → Elgin Hall WB - #1821 → Talbot College - #1173 → Natural Science - #1222 → Huron College - #1989 → Western at Lambton  SB - #1996 → Sarnia at Western  WB - #1647 → Sarnia at Brescia Lane WB - #1637 → Sarnia at Sleightholme WB - #1644 → Sarnia at Leyton WB - #1641 → Wonderland South of Sarnia  SB - #2322 → Beaverbrook at Blythwood WB - #224 → Beaverbrook at Capulet WB - #2415 → Capulet Lane at Blacksmith SB - #321 → Capulet Lane at Capulet Walk SB - #322 → Capulet Lane at Oxford SB - #2390,38,14.78
Route_24,WHITOMA3 → BRADWEL2 → BRADJAL2 → BRADERN1 → BRADERN2 → BRADJAL3 → WHITBRA1 → WHITDOW2 → WHITEXE2 → WHITEXE3 → EXETWHIT → EXETBRE2 → EXETMEA2 → EXETMEA3 → EXETWON1 → WHARSAVO → WHARSAV1 → WHARCAMP → CAMPMARI → CAMPSUNR → SUNRHOWA → SUNRCOLT,White Oaks Mall Stop 3 - #2060 → Bradley at Wellington WB - #2327 → Bradley west of Jalna WB - East Leg - #2793 → Bradley west of Ernest WB - #2790 → Bradley west of Ernest 2 WB - #2791 → Bradley west of Jalna WB - West Leg - #2794 → White Oak Road south of Bradley SB - #2898 → White Oak Road at Dowell NS SB - #2901 → White Oak Road at Exeter NS 1 SB - #2904 → White Oak Road at Exeter NS 2 SB - #2905 → Exeter at White Oak Road WB - #2827 → Exeter at Breck NS WB - #2821 → Exeter at Meadowbrook NS WB - #2823 → Exeter at Meadowbrook FS WB - #2824 → Exeter at Wonderland FS WB - #2828 → Wharncliffe at Savoy SB - #2523 → Wharncliffe at Savoy FS 2 SB - #2897 → Wharncliffe at Campbell WB - #2522 → Campbell at Marianna SB - #2506 → Campbell at Sunray SB - #2507 → Sunray at Howard WB - #2691 → Colonel Talbot at Sunray NB - #2703,22,9.37
Route_25,WHITOMA2 → WELLEXE2 → EXETWEL1 → BES1EXET → BESSHAR1 → BESSBES3 → NEWBBESS → NEWBADE1 → NEWBCON1 → NEWBTOWE → NEWBBRA1 → PONDBRA2 → PONDBRA4 → PONDBUC4 → PONDENT2 → ENTEPOM1 → ENTEMID1 → ENTEHUBR → HUBRENT4 → HUBRWIL2 → WILTCOM1 → COMMGLOB → COMMMABR → CHEEGLOB,White Oaks Mall Stop 1 - #2062 → Wellington at Exeter SB - #1941 → Exeter at Wellington EB - #672 → Bessemer at Exeter NB - #250 → Bessemer at Hargrieve NB - #253 → Bessemer at Bessemer Crt 2 NB - #252 → Newbold at Bessemer EB - #1229 → Newbold at Adelaide EB - #1228 → Newbold at Consortium EB - #1231 → Newbold at Towerline EB - #1232 → Newbold at Bradley NB - #2335 → Pond Mills south of Bradley SB - #1402 → Pond Mills south of Bradley 2 SB - #2262 → Pond Mills at Buchanan SB - #1405 → Pond Mills at Enterprise SB - #1413 → Enterprise at Pond Mills EB - #653 → Enterprise at Midpark EB - #652 → Enterprise at Hubrey EB - #651 → Hubrey at Enterprise south SB - #988 → Hubrey at Wilton Grove SB - #989 → Wilton Grove at Commerce EB - #2949 → Commerce at Global NB - #2612 → Commerce at Max Brose NB - #2613 → 3935 Cheese Factory Road - #2611,24,9.28
Route_26,ALUMHAL2 → SARNWES2 → SARNBRES → SARNSLEI → SARNLEYT → SARNTHIS → SARNALD2 → ALDESOCT → ALDEBRAN → ALDELAW1 → ALDESPR1 → ALDEBRU1 → ALDEARD1 → ALDEGAI1 → ALDERAN1 → ALDEHAW1 → ALDEREX1 → ALDEBLA3 → FANSALD2 → FANSDAL4 → FANSDALM → STANFANS → SEAGHYPK,Alumni Hall WB - #142 → Sarnia at Western  WB - #1647 → Sarnia at Brescia Lane WB - #1637 → Sarnia at Sleightholme WB - #1644 → Sarnia at Leyton WB - #1641 → Sarnia at Thistledown Way WB - #1645 → Sarnia at Aldersbrook WB - #1636 → Aldersbrook at Southcott Crt WB - #136 → Aldersbrook at Brandy Lane NB - #121 → Aldersbrook at Lawson NB - #130 → Aldersbrook at Brandy Ln N Leg NB - #137 → Aldersbrook at Brunswick NB - #122 → Aldersbrook at Ardsley NB - #114 → Aldersbrook at Gainsborough NB - #126 → Aldersbrook at Ranchwood NB - #132 → Aldersbrook at Hawthorne NB - #128 → Aldersbrook at Rexway NB - #134 → Aldersbrook north of Blackacres NB - #120 → Fanshawe at Aldersbrook WB - #2511 → 1055 Fanshawe Park Rd WB - #2754 → Fanshawe at Dalmagarry WB - #2615 → Stanton at Fanshawe Park SB - #1757 → Seagull at Hyde Park WB - #1653,23,8.03
Route_27,OXFOWON2 → WONDFAR5 → FARRPROU,Oxford at Wonderland WB - #1364 → Wonderland south of Farrah NB - #2730 → Farrah at Proudfoot EB - #717,3,1.01
Route_28,MASOSTO2 → FANSRIC1 → FANSNCR1 → FANSNCR3 → FANSHAS3 → FANSHAS1 → PHILDON2 → PHILBIL2 → PHILBIL3 → PHILPEN2 → GRENADE2 → GRENLAI2 → GENGRE2 → GRENMID1 → GRENTRO1 → GRENDEV1 → GRENSTAC → STACFAN1 → GLENFANS → GLENMCL2 → GLENRID2 → GLENMCG1 → GLENGLE2 → GLENGLV2 → ADELGLE1 → ADELWIN2 → WINDADE2 → WINDDOO4 → WINDDOO2 → DOONMUS1 → DOONMUS3 → DOONSUNY → DOONRAV4 → DOONRAV2 → DOONWIN2 → WINDTAL2 → WINDRIC2 → PERTWIN2 → UNIVHOS2 → DELAHAL2 → NATSCI → WESTELG1 → WESTAMB1 → AMBLHILL → AMBLGRA2 → AMBLGRN2 → AMBLWHI1 → AMBLWHI2 → PINNFAN1 → PINNERIV → PINNPLNE → PLANFAIR → QUARPLNE → QUARCALL → MEADQUAR → MEADSUNN → SUNNVILW → SUNNRICH → 1985RICH → RICHPLNE → RICHNCRE → MASOSTO1,Masonville Place Stop #2 - #1141 → Fanshawe east of Richmond EB - #709 → Fanshawe west of North Centre EB - #704 → Fanshawe east of North Centre EB - #706 → Fanshawe at Hastings West EB - #697 → Fanshawe at Hastings East EB - #695 → Phillbrook at Donnybrook NB - #2715 → Phillbrook at Billybrook NB 1 - #2713 → Phillbrook at Billybrook NB 2 - #2714 → Phillbrook at Pennybrook EB - #2716 → Grenfell at Adelaide EB - #2706 → Grenfell at Laing EB - #2707 → Grenfell at Grenfell Cres NB - #2705 → Grenfell at Midale NB - #2708 → Grenfell at Trossacks EB - #2709 → Grenfell at Devos EB - #2844 → Grenfell at Stackhouse EB - #2847 → Stackhouse at Fanshawe SB - #2879 → Glenora at Fanshawe SB - #2839 → Glenora at McLean SB - #2842 → Glenora at Rideau WB - #2475 → Glenora at McGill WB - #2474 → Glenora at Glengarry WB - #2472 → Glenora at Glenview WB - #2473 → Adelaide at Glenora SB - #2779 → Adelaide at Windermere SB - #90 → Windermere at Adelaide WB - #2077 → Windermere at Doon Dr 1 WB - #2082 → Windermere at Doon Dr  2 WB - #2080 → Doon at Muskoka Cres NB - #521 → Doon north of Muskoka NB - #2549 → Doon at Sunnyside WB - #525 → Doon at Ravine Ridge Cres WB - #524 → Doon at Ravine Ridge Way WB - #523 → Doon at Windermere SB - #527 → Windermere at Tallwood WB - #2086 → Windermere at Richmond  WB - #2084 → Perth at Windermere SB - #1379 → Universtiy Hospital SB - #1817 → Delaware Hall SB - #509 → Natural Science - #1222 → Western at Elgin Dr NB - #1988 → Western at Ambleside Dr NB - #1983 → Ambleside at Hillside WB - #147 → Ambleside at Grasmere Cres WB - #145 → Ambleside at Grangeover WB - #2190 → Ambleside at Whitehaven WB - #149 → 286 Ambleside - #150 → Pinnacle Parkway at Fanshawe NB - #2259 → Pinnacle at East Rivertrace Walk NS NB - #2857 → Pinnacle at Plane Tree NS NB - #2861 → Plane Tree at Faircloth NS EB - #2863 → Quarrier at Plane Tree NB - #2867 → Quarrier at Callingham FS NB - #2865 → Meadowlands at Quarrier NB - #2854 → Meadowlands at Sunningdale NB - #2856 → Sunningdale at Village Walk NS EB - #2883 → Sunningdale at Richmond NS EB - #2881 → 1985 Richmond SB - #2774 → Richmond at Plane Tree FS SB - #2874 → Richmond at North Centre FS SB - #2872 → Masonville Place Stop #1 - #1140,62,21.17
Route_29,ADMIKIP1 → ADMICAR1 → ADMIVAU1 → ADMIBON1 → BONANAPO → BONATRA2,319 Admiral - #97 → Admiral at Carlyle EB - #95 → Admiral at Vaubois EB - #101 → Admiral at Bonaventure EB - #93 → Bonaventure at Napoleon Cr SB - #284 → Bonaventure at Trafalgar SB - #287,6,1.68
Route_30,FANSCOLL → OXFOSEC1 → OXFOTHI1 → OXFOCLA5 → CLARKOXF → CLARCHE → 1030CLAR → HUROCLA1 → HUROVET → ROBHURO → ROBHILSB → ROBHILEB → ROBICRUM → 1901CRUM → YXUTERM,Fanshawe College - #2914 → Oxford at Second EB - #1343 → Oxford at Third EB - #1352 → Oxford west of Clarke EB - #1276 → Clarke at Oxford NB - #2935 → Clarke at Cheapside NB - #2934 → 1030 Clarke Road NB - #2929 → Huron at Clarke EB - #2937 → Huron at Veterans EB - #2939  → Robins Hill at Huron SB - #2943 → 15902 Robins Hill Road SB - #2942 → 15700 Robins Hill Road EB - #2941 → Robins Hill at Crumlin EB - #2945 → 1901 Crumlin SB - #2932 → London Airport - #2179,15,7.47
Route_31,ARGYMAL2 → DUNDEAS3 → DUNDWAV1 → DUNDFOR1 → DUNDSPE1 → DUNDCARL → DUNDVMP1 → SOVEADM1 → SOVESOVE → SOVEADM3 → SOVEBEL2 → SOVETRA2 → SOVENEP2 → SOVETART → SOVENEP4 → NEPTSOV1,Argyle Mall NB - Stop 2 - #167 → Dundas east of Eastwood EB - #557 → Dundas east of Wavell EB - #617 → Dundas at Forest Lawn EB - #569 → Dundas at Speight EB - #605 → Dundas at Carlyle EB - #547 → Dundas at VMP EB - #2314 → Sovereign at Admiral NB - #2412 → 669 Sovereign NB - #2414 → Sovereign North of Admiral SB - #2413 → Sovereign at Belleisle Crt SB - #1717 → Sovereign at Trafalgar SB - #1722 → Sovereign at Neptune 1 SB - #1718 → Sovereign at Tartan SB - #1720 → Sovereign at  Neptune Cres 2 SB - #1719 → Neptune at Sovereign NB - #1226,16,6.59
Route_32,DISCDRO1 → HAMIORI2 → HAMWILD1 → CLARPEN2 → CLARGORE → CLARTRA1 → ARGYMAL1,Discovery west of Dr Oetker WB - #2953  → Hamilton at Oriole NB - #2956  → Hamilton at Wildgoose WB - #2957  → Clarke & Pension NB - #2640 → Clarke at Gore NB - #406 → Clarke north of Trafalgar NB - #417 → Argyle Mall SB - Stop 1 - #166,7,8.11
