route_id,stops,stop_names,num_stops,total_distance_km
Route_20,ADELADA1 → WHAREUCL → WHAREMPR → BEAVCAP2 → BEAVWILR → SARNTHIS → SARNCAS1 → SARNRIPP → CHEROXF2 → WHARMOIR → CAPUBLSM → CAPUCAPW → WONDATT1 → WESTPHA1 → WHARLEXI → WHARWYAT → WELLTHJA → ADELADA1,Adelaide at Ada NB - #20 → Wharncliffe at Euclid NB - #2037 → Wharncliffe at Blackfriars NB - #2035 → Beaverbrook at Capulet EB - #2416 → Beaverbrook at Wild Rose WB - #2388 → Sarnia at Thistledown Way WB - #1645 → Sarnia at Wonderland EB - #1638 → Sarnia at Rippleton Ave EB - #1643 → Cherryhill at Oxford SB - #379 → Wharncliffe at Moir NB - #2043 → Capulet Lane at Blacksmith SB - #321 → Capulet Lane at Capulet Walk SB - #322 → Wonderland at Attawandaron NB - #2982 → Western South of Phillip Aziz NB - #2290 → Wharncliffe at Lexington  SB - #2041 → Wharncliffe at Wyatt SB - #2057 → Wellington at Thomas Janes SB - #1970 → Adelaide at Ada NB - #20,18,29.62
Route_21,ADELADA1 → HAMISAC1 → HIGBHAM1 → HIGBBEA1 → HALEDOU2 → HALEDOU1 → DUNDCLK4 → CLARWAV1 → HIGBBRY2 → OXFOCOL1 → BRIAMEL3 → GLENGLV2 → GLENGLE2 → ADELKIP2 → ADELWIN2 → ADELKIP1 → ADELKIP6 → ADELVIC1 → ADELVIC2 → CHEAADE4 → CHEAADE2 → ADELQUEE → ADELHIL2 → ADELADA1,Adelaide at Ada NB - #20 → Hamilton at Sackville EB - #879 → Highbury at Hamilton NB - #909 → Highbury at Beattie NB - #893 → Hale at Burslem SB - #832 → Hale at Doulton NB - #831 → Dundas at Clarke WB - #551 → Clarke Road Secondary School - #420 → Highbury at Brydges SB - #896 → Oxford at Colborne EB - #1280 → Briarhill south of Melsandra 2 SB - #2601 → Glenora at Glenview WB - #2473 → Glenora at Glengarry WB - #2472 → Adelaide north of Kipps Lane SB - #44 → Adelaide at Windermere SB - #90 → Adelaide north of Kipps Lane  NB - #43 → Adelaide south of Kipps Lane 2 SB - #47 → Adelaide at Victoria NB - #87 → Adelaide at Victoria SB - #88 → Cheapside east of Adelaide WB - #346 → Cheapside west of Adelaide WB - #345 → Adelaide at Queens SB - #73 → Adelaide at Hill SB - #38 → Adelaide at Ada NB - #20,24,27.74
Route_22,ADELADA1 → RICHKIN4 → RICHQUE1 → KINGTALB → RICHDUF2 → RICHCHE2 → PINNMCGA → PINNPLN1 → QUARCALL → MEADSUNN → MEADSUN1 → PINNERIV → PINNFANS → RICHCANT → RICHWEC1 → PHILBIL2 → WESTLAM2 → WHAROXF1 → WHARMPL2 → WHARRIG1 → WHARBYR1 → ADELADA1,Adelaide at Ada NB - #20 → Richmond at King SB - #2740 → Richmond north of Queens SB - #2741 → King at Talbot Station EB - #2736 → Richmond at Dufferin SB - #1467 → Richmond at Cheapside SB - #1465 → Pinnacle at McGarrell NS SB - #2859 → Pinnacle at Plane Tree SB - #2860 → Quarrier at Callingham FS NB - #2865 → Meadowlands at Sunningdale NB - #2856 → Meadowlands at Sunningdale SB - #2855 → Pinnacle at East Rivertrace Walk NS NB - #2857 → Pinnacle at Fanshawe FS SB - #2858 → Richmond at Canterbury NB - #1460 → Richmond at Westchester NB - #1516 → Phillbrook at Billybrook NB 1 - #2713 → Western at Lambton  SB - #1996 → Wharncliffe at Oxford NB - #2046 → Wharncliffe at Mt. Pleasant Ave SB - #2045 → Wharncliffe at The Ridgeway NB - #2050 → Wharncliffe at Byron NB - #2022 → Adelaide at Ada NB - #20,22,27.1
Route_23,ADELADA1 → RIVEWIL1 → RIVEWHA4 → RIVEORI2 → RIVESAN2 → COMMCHE2 → KAINKIRK → HYDEOXF2 → HYDEOXF1 → HYDEIVAN → OXFOROY2 → OXFOROY1 → KAINSUMM → HYDERIVE → RIDOTEC1 → ADELADA1,Adelaide at Ada NB - #20 → Riverside at Wilson EB - #1602 → Riverside West of Wharncliffe WB - #1601 → Riverside at Old Riverside WB - #1590 → Riverside at Sanatorium WB - #1593 → Commissioners at Chestnut Hill 2 SB - #2534 → Kains at Kirkpatrick NB - #2542 → Hyde Park at Oxford SB - #1030 → Hyde Park south of Oxford NB - #1029 → Hyde Park at Ivanhill NB - #1028 → Oxford at Royal York WB - #1338 → Oxford at Royal York EB - #1337 → Kains at Summerville NB - #2546 → Hyde Park at Riverside NB - #1031 → Ridout at Tecumseh NB - #1555 → Adelaide at Ada NB - #20,16,29.94
Route_24,ADELADA1 → HIGHCHE2 → CHIDWILK → SOUTDUL2 → SOUTBEA1 → HORTWHA3 → OXFORAT1 → RIVEWOO2 → WONDBEA1 → WONDATTA → BLACEDG2 → VALEADEV → WHARTEC2 → WHARDEVO → WHARCENT → WHARELM1 → WELLGRA1 → ADELADA1,Adelaide at Ada NB - #20 → High at Chester SB - #932 → Chiddington at Wilkins NB - #390 → Southdale at Dulaney WB - #1674 → Southcrest at Beachwood EB - #1670 → Horton west of Wharncliffe EB - #981 → Oxford at Rathowen EB - #1331 → Riverside at Woodward WB - #1607 → Wonderland at Beaverbrook NB - #2097 → Wonderland at Attawandaron Gt. SB - #2096 → Blackacres at Edgehill Cres 1 WB - #262 → Valetta at Adevon WB - #1832 → Wharncliffe at Tecumseh SB - #2055 → Wharncliffe at Devonshire  NB - #2029 → Wharncliffe at Center SB - #2024 → Wharncliffe at Elmwood NB - #2031 → Wellington at Grand Ave NB - #1942 → Adelaide at Ada NB - #20,18,29.63
Route_25,ADELADA1 → WILLREGE → HUROADE4 → ADELGRO1 → RICHREG1 → HURORIC2 → FANSNCR1 → FANSMCLE → HUROMCN2 → HIGBKIAR → HUROVES2 → HUROHIG4 → HUROSAN2 → BECKLANG → BECKTOUK → FLORFAI1 → ADELADA1,Adelaide at Ada NB - #20 → William at Regent SB - #2071 → Huron west of Adelaide WB - #997 → Adelaide at Grosvenor NB - #34 → Richmond at Regent NB - #1506 → Huron at Richmond WB - #1014 → Fanshawe west of North Centre EB - #704 → Fanshawe at McLean WB - #703 → Huron at McNay WB - #1012 → Highbury at Killarney SB - #914 → Huron at Vesta WB - #1018 → Huron west of Highbury WB - #1010 → Huron at Sandford WB - #1016 → Beckworth at Langton EB - #230 → Beckworth at Toukay EB - #232 → Florence at Fairgrounds south Gate EB - #740 → Adelaide at Ada NB - #20,17,29.09
Route_26,ADELADA1 → HORTHAMI → COLBDUFF → UNIVHOS2 → BARKHURO → BARKMELS → BARKMEL1 → HIGBKIL1 → BECKTUDO → OXFOCLA5 → INDUPAG1 → INDUOXFO → OXFOCLA2 → INDUPAG3 → CHIPAPP2 → HIGBCHE1 → DUNDDORI → DUNDENGL → ADELADA1,Adelaide at Ada NB - #20 → Horton at Hamilton WB - #966 → Colborne at Dufferin SB - #434 → Universtiy Hospital SB - #1817 → Barker at Huron SB - #176 → Barker at Melsandra NS SB - #2789 → Barker at Melsandra FS NB - #2788 → Highbury at Kilally NB - #2234 → Beckworth at Tudor EB - #233 → Oxford west of Clarke EB - #1276 → Industrial north of Page 1 NB - #1035 → Industrial at Oxford NB - #1034 → General Dynamics Gate 1 WB - #1274 → Industrial north of Page 2 NB - #1036 → Chippewa Elementary School - #391 → Highbury at Cheapside NB - #898 → Dundas at Burbrook Station WB - #554 → Dundas at English WB - #565 → Adelaide at Ada NB - #20,19,29.38
Route_27,ADELADA1 → ADELDUN1 → ADELCHE2 → ADELGLEN → HUROBARK → HUROBRI1 → HUROBRI2 → HUROVES1 → HUROMCN1 → SANDHUR1 → MCNACHEA → MCNAHUR1 → OXFOIND1 → HIGBBEA2 → DUNDFIR2 → ADELADA1,Adelaide at Ada NB - #20 → Adelaide at Dundas NB - #27 → Adelaide at Cheapside SB - #25 → Adelaide at Glenora NB - #33 → Huron at Barker WB - #999 → Huron at Briarhill EB - #1002 → Huron at Briarhill WB - #1003 → Huron at Vesta EB - #1017 → Huron at McNay EB - #1011 → Sandford at Huron NB - #1623 → McNay at Cheapside SB - #1155 → McNay at Huron NB - #1156 → Oxford east of Industrial EB - #1313 → Highbury at Beattie SB - #894 → Dundas east of First WB - #567 → Adelaide at Ada NB - #20,16,28.13
Route_28,ADELADA1 → HAMIWIL1 → YORKWIL1 → ADELMCMA → ADELPAMA → HUROFRAS → HURORIC1 → WHARMCDO → UNIVRIC1 → HUROWAT2 → HUROWAT1 → FANSNCR4 → ADELMAPL → COLBSJM2 → COLBSJM1 → COLBOXFO → YORKWAT1 → ADELADA1,Adelaide at Ada NB - #20 → Hamilton at William EB - #2317 → York at William EB - #2175 → Adelaide at McMahen NB - #57 → Adelaide at McMahen SB - #69 → Huron at Fraser WB - #1006 → Huron at Richmond EB - #1013 → Western at Essex SB - #2042 → University Main Gates EB - #1818 → Huron at Waterloo WB - #1020 → Huron at Waterloo EB - #1019 → Fanshawe east of North Centre WB - #707 → Adelaide at Mapledale SB - #55 → Colborne at St. James SB - #2801 → Colborne at St. James NB - #2800 → Colborne at Oxford NB - #2799 → York at Waterloo EB - #2172 → Adelaide at Ada NB - #20,18,21.84
Route_29,ADELADA1 → HAMISJU2 → HALEMAGE → HIGBCALV → HAMIRIRU → ADMIBON1 → ADMICAR2 → SOVETART → TRAFHUD2 → TRAFBANC → GOREBRA2 → TRAFVAN1 → DUNDFIR1 → CLARWHI2 → CLARGORE → CLARBAY1 → CLARPEN1 → HAMIOAKL → HAMIWAT2 → HAMIYMCA → ADELADA1,Adelaide at Ada NB - #20 → Hamilton at St. Julien WB - #884 → Hale at Magee SB - #837 → Highbury at Calvin SB - #897 → Hamilton at River Run Terrace EB - #878 → Admiral at Bonaventure EB - #93 → Admiral at Carlyle WB - #96 → Sovereign at Tartan SB - #1720 → Trafalgar at Hudson  WB - #1796 → Trafalgar at Bancroft  WB - #1790 → Gore at Braesyde EB - #2646 → Trafalgar at Vancouver  EB - #1803 → Dundas at First EB - #566 → Clarke at Whitney SB - #2212 → Clarke at Gore NB - #406 → Clarke & Bayview NS SB - #2637 → Clarke & Pension SB - #2639 → Hamilton west of Braeside WB - #2658 → Hamilton at Watmar WB - #2661 → Hamilton east of Meadowlily WB - #2662 → Adelaide at Ada NB - #20,21,27.87
Route_30,ADELADA1 → RICHKIN1 → EDWAELMW → EDWABASE → WHARWDAL → SHOLEXE2 → WHITOMA2 → WHITOMA1 → MEADGOOD → MEADREA3 → COMMMED1 → COMMDEV2 → COMMDEV4 → COMMPOM3 → COMMPOM4 → PONDCLE2 → ADELLEA2 → COMMWEL1 → ADELADA1,Adelaide at Ada NB - #20 → Richmond at King NB - #1490 → Edward at Elmwood SB - #634 → Edward at Baseline SB - #630 → Wharncliffe at Westdale SB - #2056 → Sholto at Exeter SB - #1659 → White Oaks Mall Stop 1 - #2062 → White Oaks Mall Stop 2 - #2061 → Meadowgate at Goodfellow SB - #2484 → Meadowgate at Reardon SB - #2485 → Commissioners at Meadowlilly EB - #2215 → Commissioners west of Deveron 1 WB - #450 → Commissioners west of Deveron 2 WB - #452 → Commissioners east of Pondmills EB - #477 → Commissioners west of Pondmills WB - #478 → Pond Mills at Cleveland SB - #1408 → Adelaide at Leathorne SB - #49 → Commissioners at Wellington NS EB - #2811 → Adelaide at Ada NB - #20,19,22.51
Route_31,ADELADA1 → RICHSIM1 → WHARPAUL → WHAROXF2 → BEAVOXF1 → VALESHR2 → VALEWOO1 → COMMLYN4 → RIVEHAR3 → RIVEOXF1 → OXFORIV1 → GRIFBBA2 → RIVESAN1 → WHARRIG2 → RIDOHICK → ADELADA1,Adelaide at Ada NB - #20 → Richmond at Simcoe NB - #1509 → Wharncliffe at Paul SB - #2049 → Wharncliffe at Oxford SB - #2047 → Beaverbrook at Oxford NB - #226 → Valetta at Shrene Terrace WB - #1848 → Valetta at Woodborough St EB - #1849 → Opposite St George's Parish - #468 → Riverside at Hartson west EB - #1583 → Riverbend at Oxford SB - #2975 → Oxford east of Riverbend EB - #2974 → Griffith at Byron Baseline SB - #808 → Riverside at Sanatorium EB - #1592 → Wharncliffe at The Ridgeway SB - #2051 → Ridout at Hickson NB - #1545 → Adelaide at Ada NB - #20,16,28.02
Route_32,ADELADA1 → THOMCHE2 → THOMCHE1 → MILLSTAN → DOWASH1 → JALNCOLE → NOTRNORT → WILKCHI2 → WILKCHI1 → SOUTHOME → JALNAUGU → JALNBRA4 → WELLBRA2 → OSGOBRE2 → OSGOFITZ → ERNEJAL1 → WHITOMA4 → JALNJOS4 → COMMHIG2 → ADELADA1,Adelaide at Ada NB - #20 → Thompson at Chesterfield  WB - #1780 → Thompson at Chesterfield  EB - #1779 → Millbank at Stanhope NB - #1195 → Dow at Ashbury EB - #528 → Jalna at Colette NB - #1050 → Notre Dame at Norton NB - #2590 → Wilkins at Chiddington Gate SB - #2067 → Wilkins at Chiddington Gate NB - #2066 → Southdale at Homeview WB - #1680 → Jalna at Augusta WB - #1039 → Jalna south of Bradley SB - #1047 → Wellington at Bradley  SB - #1927 → Osgoode at Breckenridge WB - #1252 → Osgoode at Fitzroy WB - #1253 → Ernest at Jalna NB - #662 → White Oaks Mall Stop 4 - #2063 → Jalna south of Josselyn SB - #1062 → Commissioners at High EB - #2804 → Adelaide at Ada NB - #20,20,28.21
Route_33,ADELADA1 → DUNDCOL2 → RICHHUR1 → RICHUNI2 → FANSADE1 → WINDDOO2 → BKWTADE1 → WINDTAL2 → WONDALDE → SARNALD2 → WONDBEA2 → PROUFAR2 → SARNWES2 → WESTHOL2 → OXFOANDR → HORTRID1 → ADELADA1,Adelaide at Ada NB - #20 → Dundas at Colborne WB - #553 → Richmond at Huron NB - #1481 → Richmond at University SB - #1513 → Fanshawe at Adelaide EB - #682 → Windermere at Doon Dr  2 WB - #2080 → Blackwater east of Adelaide EB - #255 → Windermere at Tallwood WB - #2086 → Wonderland at Aldersbrook Rd SB - #2095 → Sarnia at Aldersbrook WB - #1636 → Wonderland at Beaverbrook Ave SB - #2098 → Proudfoot at Farrah SB - #1428 → Sarnia at Western  WB - #1647 → Western at Hollywood Crt SB - #1993 → Oxford at St. Andrews EB - #1262 → Horton at Ridout EB - #970 → Adelaide at Ada NB - #20,17,30.0
