route_id,stops,stop_names,num_stops,total_distance_km
Route_1,ADELADA1 → SPRIFORH → BEAVOXF2 → ALDEBRU2 → FANSDAL2 → WONDATTA → SUNNVIL1 → WONDBEA1 → WONDFAR4 → WHAROXF2 → RICHSIM1 → ADELADA1,Adelaide at Ada NB - #20 → Springbank at Forest Hill WB - #2688 → Beaverbrook at Oxford SB - #227 → Aldersbrook at Brunswick SB - #123 → Fanshawe at Dalmagarry EB - #2614 → Wonderland at Attawandaron Gt. SB - #2096 → Sunningdale at Village Walk FS WB - #2882 → Wonderland at Beaverbrook NB - #2097 → Wonderland North of Farrah Rd SB - #2106 → Wharncliffe at Oxford SB - #2047 → Richmond at Simcoe NB - #1509 → Adelaide at Ada NB - #20,12,27.53
Route_2,ADELADA1 → ADELHAMI → ADELMCMA → ADELPAMA → CHEACOLB → ADELMAPL → PHILBIL2 → WONDWHI1 → MEADQUA1 → PINNMCGA → PINNPLN1 → MEADSUN1 → MEADSUNN → RICHPLN1 → PINNFANS → PINNERIV → OXFOGEO2 → HORTCOL2 → ADELADA1,Adelaide at Ada NB - #20 → Adelaide at Hamilton SB - #36 → Adelaide at McMahen NB - #57 → Adelaide at McMahen SB - #69 → Cheapside at Colborne EB - #2795 → Adelaide at Mapledale SB - #55 → Phillbrook at Billybrook NB 1 - #2713 → Wonderland at Whiteacres NB - #2989 → Meadowlands at Quarrier SB - #2853 → Pinnacle at McGarrell NS SB - #2859 → Pinnacle at Plane Tree SB - #2860 → Meadowlands at Sunningdale SB - #2855 → Meadowlands at Sunningdale NB - #2856 → Richmond at Plane Tree NB - #2873 → Pinnacle at Fanshawe FS SB - #2858 → Pinnacle at East Rivertrace Walk NS NB - #2857 → Oxford at St. George WB - #1299 → Horton at Colborne EB - #2240 → Adelaide at Ada NB - #20,19,28.82
Route_3,ADELADA1 → HIGBHAM1 → HALEDOU1 → HIGBBEA1 → HIGBOXF4 → ADELKIP2 → ADELKIP1 → RICHSUNN → FANSFOXW → FANSALD2 → FANSPIN2 → WINDDOO4 → WINDDOO2 → WINDDOO3 → WINDADE2 → RICHRAY1 → RICHHUR2 → ADELADA1,Adelaide at Ada NB - #20 → Highbury at Hamilton NB - #909 → Hale at Doulton NB - #831 → Highbury at Beattie NB - #893 → Oxbury Centre SB - #925 → Adelaide north of Kipps Lane SB - #44 → Adelaide north of Kipps Lane  NB - #43 → Richmond at Sunnyside NB - #1511 → Fanshawe at Foxwood WB - #2513 → Fanshawe at Aldersbrook WB - #2511 → Fanshawe at Pinnacle EB - #2514 → Windermere at Doon Dr 1 WB - #2082 → Windermere at Doon Dr  2 WB - #2080 → 655 - 665 Windermere EB - #2081 → Windermere at Adelaide WB - #2077 → Richmond north of Raymond NB - #1502 → Richmond at Huron SB - #1482 → Adelaide at Ada NB - #20,18,29.85
Route_4,ADELADA1 → HORTWAT2 → OXFOSTE2 → BARKHUR1 → GRENGREN → HIGBCHE1 → HIGBEDVA → ADELWIN2 → PINNFAN1 → RICHMILL → ADELADA1,Adelaide at Ada NB - #20 → Horton at Waterloo WB - #977 → Oxford at Sterling WB - #1347 → Barker at Huron NB - #2786 → Grenfell at Grenfell Cr WB - #801 → Highbury at Cheapside NB - #898 → Highbury at Edgevalley SB - #903 → Adelaide at Windermere SB - #90 → Pinnacle Parkway at Fanshawe NB - #2259 → Richmond at Mill SB - #1493 → Adelaide at Ada NB - #20,11,29.8
Route_5,ADELADA1 → HIGVROS3 → SOUTNOD2 → SOUTNOD4 → SOUTAND2 → WONDMMA1 → WONDMMA4 → VISCVIGR → CRANBAR2 → SOUTPOME → GRIFBBA2 → BOLECOM3 → HALLCOMM → SUNRHOWA → NOTRBELM → WELLWELL → ADELADA1,Adelaide at Ada NB - #20 → Highview at Rossmore Place NB - #947 → Southdale East of Notre Dame WB - #1695 → Southdale West of Notre Dame WB - #1696 → Southdale at Andover  WB - #1669 → Wonderland North of McMaster NB - #2111 → Wonderland North of McMaster SB - #2114 → Viscount at Village Green WB - #1888 → Cranbrook at Barclay SB - #2620 → Southdale at Pomeroy EB - #2629 → Griffith at Byron Baseline SB - #808 → Boler north of Commissioners NB - #277 → Halls Mills at Commissioners SB - #843 → Sunray at Howard WB - #2691 → Notre Dame at Belmont NB - #2589 → Wellington at Wellington Cres SB - #1974 → Adelaide at Ada NB - #20,17,29.99
Route_6,ADELADA1 → DUNDQUE1 → OXFOSTRA → MCNAVIC2 → HUROMCN1 → KIPPARBO → FANSGLE3 → FANSMCL3 → KIPPADEL → HUROBARK → HUROBRI1 → HUROBRI2 → HUROSAN2 → HUROHIG4 → HUROVES2 → HUROVES1 → SANDBENT → INDUPAG3 → CLAROXF4 → BECKLANC → MORNCON1 → DUNDDORI → ADELADA1,Adelaide at Ada NB - #20 → Dundas at Quebec EB - #594 → Oxford at Strand EB - #1348 → McNay at Victoria SB - #1163 → Huron at McNay EB - #1011 → Kipps at Arbour Glen EB - #1094 → Fanshawe at Glenora EB - #2469 → Fanshawe at Stackhouse EB - #2470 → Kipps at Adelaide EB - #1093 → Huron at Barker WB - #999 → Huron at Briarhill EB - #1002 → Huron at Briarhill WB - #1003 → Huron at Sandford WB - #1016 → Huron west of Highbury WB - #1010 → Huron at Vesta WB - #1018 → Huron at Vesta EB - #1017 → Sandford at Bentley SB - #1620 → Industrial north of Page 2 NB - #1036 → Clarke at Oxford SB - #2948  → Beckworth at Lancaster EB - #229 → Mornington at Connaught EB - #1207 → Dundas at Burbrook Station WB - #554 → Adelaide at Ada NB - #20,23,29.31
Route_7,ADELADA1 → OXFOBRI1 → OXFORAT1 → WONDSER2 → 517FANS1 → OXFORIV1 → RIVEOXF1 → COMMCHE1 → BEAVWOND → RIVEMURD → WHARRIG1 → RICHGREY → ADELADA1,Adelaide at Ada NB - #20 → Oxford at Britannia EB - #1266 → Oxford at Rathowen EB - #1331 → Sherwood Forest Mall SB - #2988 → Opp 517 Fanshawe Park Rd EB - #2979 → Oxford east of Riverbend EB - #2974 → Riverbend at Oxford SB - #2975 → Commissioners at Chestnut Hill 1 SB - #2533 → Beaverbrook at Wonderland WB - #228 → Riverside at Murdock EB - #1588 → Wharncliffe at The Ridgeway NB - #2050 → Richmond at Grey SB - #1475 → Adelaide at Ada NB - #20,13,29.04
Route_8,ADELADA1 → RIDOTEC1 → RIDOMOU2 → HIGVROS2 → CHIDWILK → FERNHAM1 → SOUTNIX1 → WILTSIS2 → WILTSIS4 → SOUTVER2 → WHITOMA4 → WHITOMA3 → PONDENT2 → HUBRWIL2 → HUBRENT4 → SOUTWIL2 → PONDBURL → SHELDEVE → COMMPOM3 → COMMPOM4 → BURLCAIR → ADELADA1,Adelaide at Ada NB - #20 → Ridout at Tecumseh NB - #1555 → Ridout at Mountsfiled SB - #1553 → Highview at Rossmore Crt SB - #946 → Chiddington at Wilkins NB - #390 → Ferndale at Hampstead EB - #2641 → Southdale at Nixon EB - #1691 → 990 Wilton Grove WB - #2303 → Wilton Grove at Sise Rd WB - #2075 → Southdale at Verulam WB - #1701 → White Oaks Mall Stop 4 - #2063 → White Oaks Mall Stop 3 - #2060 → Pond Mills at Enterprise SB - #1413 → Hubrey at Wilton Grove SB - #989 → Hubrey at Enterprise south SB - #988 → Southdale at Willow WB - #1712 → Pond Mills at Burlington Gate NB - #1406 → Shelborne at Deveron EB - #1657 → Commissioners east of Pondmills EB - #477 → Commissioners west of Pondmills WB - #478 → Burlington at Cairn EB - #312 → Adelaide at Ada NB - #20,22,29.17
Route_9,ADELADA1 → GREYCOLB → OXFOWEL2 → RICHSHAV → FANSWON3 → BEAVWILR → FANSDALM → SUNNRICH → WESTWIN1 → HURORIC1 → HUROFRAS → ADELADA1,Adelaide at Ada NB - #20 → Grey at Colborne WB - #804 → Oxford at Wellington WB - #1357 → Richmond at Shavian SB - #1508 → Fanshawe west of Wonderland WB - #2756 → Beaverbrook at Wild Rose WB - #2388 → Fanshawe at Dalmagarry WB - #2615 → Sunningdale at Richmond NS EB - #2881 → Windermere at Western EB - #2772 → Huron at Richmond EB - #1013 → Huron at Fraser WB - #1006 → Adelaide at Ada NB - #20,12,30.0
Route_10,ADELADA1 → HAMIHALE → HAMIWAT2 → MONTFUND → MEADREA3 → MEADGOOD → WILTPMI2 → WELLEXE1 → SHOLJAL1 → WHITOMA1 → WHITOMA2 → SOUTVER1 → WILKCHI1 → SOUTWHA1 → SOUTNOD3 → EXETMEA4 → SOUTWHA2 → WHARELM2 → ADELADA1,Adelaide at Ada NB - #20 → Hamilton at Hale WB - #859 → Hamilton at Watmar WB - #2661 → Montabello at Fundy NB - #1199 → Meadowgate at Reardon SB - #2485 → Meadowgate at Goodfellow SB - #2484 → Wilton Grove West of Pond Mills WB - #2299 → Wellington at Exeter NB - #1940 → Sholto at Jalna Blvd NB - #1660 → White Oaks Mall Stop 2 - #2061 → White Oaks Mall Stop 1 - #2062 → Southdale at Verulam EB - #1700 → Wilkins at Chiddington Gate NB - #2066 → Southdale West of Wharncliffe  EB - #1706 → Southdale East of Notre Dame Dr EB - #2337 → Exeter at Meadowbrook FS 1 EB - #2825 → Southdale West of Wharncliffe WB - #1707 → Wharncliffe at Elmwood SB - #2032 → Adelaide at Ada NB - #20,19,28.71
