route_id,stops,stop_names,num_stops,total_distance_km
Route_1,ADELADA1 → RIVEWIL1 → BEAVHORI → SOUTGAR1 → WONDBEA2 → WINDTAL2 → WINDTAL1 → WINDRIC2 → FANSNCR3 → FANSNCR2 → WINDDOO2 → WINDADE2 → WINDDOO3 → WILLREGE → ADELADA1,Adelaide at Ada NB - #20 → Riverside at Wilson EB - #1602 → Beaverbrook at Horizon WB - #225 → Southcrest at Gardenwood Dr WB - #2766 → Wonderland at Beaverbrook Ave SB - #2098 → Windermere at Tallwood WB - #2086 → Windermere at Tallwood EB - #2085 → Windermere at Richmond  WB - #2084 → Fanshawe east of North Centre EB - #706 → Fanshawe west of North Centre WB - #705 → Windermere at Doon Dr  2 WB - #2080 → Windermere at Adelaide WB - #2077 → 655 - 665 Windermere EB - #2081 → William at Regent SB - #2071 → Adelaide at Ada NB - #20,15,26.37
Route_2,ADELADA1 → ELMWCATH → EDWAELMW → WHARELM1 → WHARDEVO → WHARCENT → BERKGAR4 → WHARCOM1 → WESTMAL2 → WONDPVA1 → WESTMAL1 → VALEOAKR → OXFOCHE2 → OXFOBEA1 → RICHOXF1 → HAMILTGR → ADELADA1,Adelaide at Ada NB - #20 → Elmwood at Cathcart WB - #641 → Edward at Elmwood SB - #634 → Wharncliffe at Elmwood NB - #2031 → Wharncliffe at Devonshire  NB - #2029 → Wharncliffe at Center SB - #2024 → Berkshire north of Gardenwood SB - #241 → Wharncliffe at Commissioners NB - #2026 → Westmount Mall at Stop 2 - #1998 → Wonderland at PineValley Gate NB - #2119 → Westmount Mall at Stop 1 - #1997 → Valetta at Oakridge Dr EB - #1841 → Oxford at Cherryhill Blvd WB - #1271 → Oxford at Beaverbrook EB - #1263 → Richmond at Oxford NB - #1494 → Hamilton at Little Grey WB - #863 → Adelaide at Ada NB - #20,17,24.75
Route_3,ADELADA1 → OXFOGAM1 → BRIAMEL3 → FANSRIC1 → PINNPLN1 → PINNMCGA → PLANFAIR → MEADSUNN → MEADSUN1 → PINNFANS → ALDEREX2 → WHAROXF2 → KINGWEL2 → ADELADA1,Adelaide at Ada NB - #20 → Oxford at Gammage EB - #1296 → Briarhill south of Melsandra 2 SB - #2601 → Fanshawe east of Richmond EB - #709 → Pinnacle at Plane Tree SB - #2860 → Pinnacle at McGarrell NS SB - #2859 → Plane Tree at Faircloth NS EB - #2863 → Meadowlands at Sunningdale NB - #2856 → Meadowlands at Sunningdale SB - #2855 → Pinnacle at Fanshawe FS SB - #2858 → Aldersbrook at Rexway SB - #135 → Wharncliffe at Oxford SB - #2047 → King at Wellington Station EB - #2916  → Adelaide at Ada NB - #20,14,25.43
Route_4,ADELADA1 → CHIDWILK → CHIDCHID → NIXOWIMB → NIXOSDAL → JALNBRA4 → JALNCOLE → JALNERI1 → JALNCHES → EXETMEA2 → JALNARC5 → ERNEELVI → WONDMMA1 → ANDOVIS3 → SOUTNOD1 → SOUTNOD2 → HIGVWHA4 → COMMWHAR → WHARCOM2 → WHAREME2 → WHARELM2 → WHAREME1 → ADELADA1,Adelaide at Ada NB - #20 → Chiddington at Wilkins NB - #390 → Chiddington Ave at Chiddington Gt SB - #384 → Nixon at Southdale NB - #1237 → Nixon at Southdale SB - #1236 → Jalna south of Bradley SB - #1047 → Jalna at Colette NB - #1050 → Jalna at Erica NB - #1051 → Jalna at Cheswick Circle NB - #1048 → Exeter at Meadowbrook NS WB - #2823 → Jalna south of Archer 2 SB - #2598 → Ernest at Elvira SB - #658 → Wonderland North of McMaster NB - #2111 → Andover north of Viscount  NB - #164 → Southdale West of Notre Dame Dr  EB - #1694 → Southdale East of Notre Dame WB - #1695 → Highview at Wharncliffe WB - #951 → COMMISSIONERS & WHARNCLIF - #2312 → Wharncliffe at Commissioners SB - #2027 → Wharncliffe at Emery SB - #2034 → Wharncliffe at Elmwood SB - #2032 → Wharncliffe at Emery NB - #2033 → Adelaide at Ada NB - #20,23,27.12
Route_5,ADELADA1 → GREYCOLB → WHARTEC2 → SPRIHIC1 → HYDEFIG1 → HYDEFIG2 → HYDEIVAN → HYDEOXF2 → HYDEOXF1 → RIVESAN2 → WONDALDE → WONDBEA1 → WONDSAR2 → ADELADA1,Adelaide at Ada NB - #20 → Grey at Colborne WB - #804 → Wharncliffe at Tecumseh SB - #2055 → Springbank at Hillcrest Dr EB - #1738 → Hyde Park at Fiddlers Green NB - #1026 → Hyde Park at Fiddlers Green SB - #1027 → Hyde Park at Ivanhill NB - #1028 → Hyde Park at Oxford SB - #1030 → Hyde Park south of Oxford NB - #1029 → Riverside at Sanatorium WB - #1593 → Wonderland at Aldersbrook Rd SB - #2095 → Wonderland at Beaverbrook NB - #2097 → Wonderland South of Sarnia  SB - #2322 → Adelaide at Ada NB - #20,14,28.15
Route_6,ADELADA1 → DUFFPICT → WHARRIG1 → OXFOTAL1 → ALUMHAL1 → PINNERIV → WESTPLA1 → ALDEALD2 → BLACWWA2 → GAINWON4 → WHAREMPR → ADELADA1,Adelaide at Ada NB - #20 → Dufferin at Picton EB - #532 → Wharncliffe at The Ridgeway NB - #2050 → Oxford at Talbot EB - #1350 → Alumni Hall EB - #141 → Pinnacle at East Rivertrace Walk NS NB - #2857 → Western at Platts Lane NB - #2001 → Aldersbrook Gt at Aldersbrook Rd SB - #2188 → Blackacres at Winding Way WB - #269 → Gainsborough between Wonderland & Limberlost WB - #2343 → Wharncliffe at Blackfriars NB - #2035 → Adelaide at Ada NB - #20,12,27.32
Route_7,ADELADA1 → HIGBTRA1 → HALETRA2 → WAVEVANC → WAVEEDM1 → WAVEDUN6 → HUDSFROB → HUDSJOLI → BONANAPO → SOVETART → SOVETRA1 → SOVEBEL2 → ADMISOVE → BONASIMP → BECKTUDO → HIGBKIL1 → HUROWEB1 → HUROHIG3 → HUROHIG2 → HUROMCN2 → HUROBARK → HUROBRI1 → HUROADE6 → ADELPAMA → FLORELE1 → ADELADA1,Adelaide at Ada NB - #20 → Highbury at Trafalgar NB - #926 → Hale at Trafalgar SB - #842 → Wavell at Vancouver St. EB - #1916 → Wavell at Edmonton St EB - #1907 → Wavell at Dundas SB - #1906 → Hudson at Frobisher EB - #991 → Hudson at Joliet NB - #992 → Bonaventure at Napoleon Cr SB - #284 → Sovereign at Tartan SB - #1720 → Sovereign at Trafalgar NB - #1721 → Sovereign at Belleisle Crt SB - #1717 → Admiral at Sovereign WB - #100 → Bonaventure at Simpson Cr SB - #285 → Beckworth at Tudor EB - #233 → Highbury at Kilally NB - #2234 → Huron at Webster Stop 1 EB - #1021 → Huron east of Highbury EB - #1009 → Huron east of Highbury WB - #1008 → Huron at McNay WB - #1012 → Huron at Barker WB - #999 → Huron at Briarhill EB - #1002 → 648 Huron - #998 → Adelaide at McMahen SB - #69 → Florence at Eleanor EB - #738 → Adelaide at Ada NB - #20,26,29.03
Route_8,ADELADA1 → RIDOYORK → BEAVOXF1 → OXFOROY2 → SPRIWES3 → GRIFBOLE → COMMSPR2 → SARNALD2 → BASECOTS → WHARBAS1 → WHAREUCL → RIDOCRA2 → ADELADA1,Adelaide at Ada NB - #20 → Ridout at York SB - #1558 → Beaverbrook at Oxford NB - #226 → Oxford at Royal York WB - #1338 → Springbank at Westmount EB - #1752 → Griffith at Boler EB - #810 → Commissioners & Springbank Dr WB - #480 → Sarnia at Aldersbrook WB - #1636 → Base Line at Cotswold WB - #2605 → Wharncliffe & Base Line FS NB - #2015 → Wharncliffe at Euclid NB - #2037 → Ridout at Craig SB - #1538 → Adelaide at Ada NB - #20,13,29.35
Route_9,ADELADA1 → HALESTE2 → OXFOCLA2 → OXFOCLA3 → INDUPAG1 → OXFOCLA5 → ADMIBON1 → MARCWOOD → HAMICLA1 → LIGHEMER → DEVEBANB → PONDMIR3 → PONDMIR1 → DEVEPOND → COMMPOM4 → KINGVERM → KINGSCE2 → KINGTHO2 → KINGDIP1 → ADELADA1,Adelaide at Ada NB - #20 → Hale at Stevenson SB - #840 → General Dynamics Gate 1 WB - #1274 → General Dynamics Gate 1 EB - #1275 → Industrial north of Page 1 NB - #1035 → Oxford west of Clarke EB - #1276 → Admiral at Bonaventure EB - #93 → Marconi at Woodview WB - #2671 → Clarke at Hamilton NB - #2653 → Lighthouse at Emerald NB - #2476 → Deveron at Banbury NB - #2816 → Pond Mills at Millridge NB - #1417 → 450 Pond Mills - #1415 → Deveron at Pond Mills EB - #2819 → Commissioners west of Pondmills WB - #478 → King Edward at Vermont Ave NB - #1090 → King Edward at Scenic SB - #1088 → King Edward at Thompson SB - #1089 → King Edward at Dieppe NB - #2333 → Adelaide at Ada NB - #20,20,24.48
Route_10,ADELADA1 → FLOREGE2 → DUNDDORI → DUNDMCOR → HIGBOXF2 → SANDBEC1 → SANDBENT → CULVCUL2 → GOREBRA2 → MONTFUND → MONTTWE2 → HIGBCALV → HAMIMAME → ADELADA1,Adelaide at Ada NB - #20 → Florence at Egerton WB - #737 → Dundas at Burbrook Station WB - #554 → Dundas at McCormick Blvd WB - #2219 → 953 Highbury - #923 → Sandford at Beckworth NB - #1618 → Sandford at Bentley SB - #1620 → Culver at Culver Court WB - #2313 → Gore at Braesyde EB - #2646 → Montabello at Fundy NB - #1199 → Montabello at Tweedsmuir SB - #2673 → Highbury at Calvin SB - #897 → Hamilton at Mamelon EB - #865 → Adelaide at Ada NB - #20,14,17.34
